combo_id,grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,neighbor_distance,e_family,bh_family
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s395_rx1_e320_bh240_trw12_k1p25_w6_m4p75_45ccc08d97,2876,batch_00240,rolling_tr_sum,320,240,12,1.25,6,4.75,calculated_threshold,wait_next_real_trade,0.0,395,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.7806705244667109,0.0117637811638457,0.0053615887221651,-0.154008361301991,37,3,0.2058823529411764,0.4902154921374447,64,1,33,79,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.154008361301991,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7106149890794808,0.0050047223627181,-0.160975978430927,0.160975978430927,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,1,1,616.0,1602.1999999999998,,,,9714.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e400_bh240_trw20_k1p1_w6_m4p5_b8d0cbe37e,4442,batch_00371,rolling_tr_sum,400,240,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,340,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,91,0.587921635066939,0.0863737181057351,0.005285441301632,-0.1030156923840093,27,2,0.180327868852484,0.4760036917397392,56,0,26,65,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1030156923840093,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5374174244173282,0.004928574942185,-0.107840559736383,0.107840559736383,3.568663594470046,789898.2000000001,1007097.0,1796995.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,789898.2000000001,1007097.0,1796995.2,0,0,523.0,1412.5,,,,67.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s395_rx1_e280_bh240_trw12_k1p25_w6_m4p5_3dc0ef9387,1877,batch_00157,rolling_tr_sum,280,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,395,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,116,0.7517547523602457,-0.0105121084695594,0.0050818563761675,-0.147575011641219,36,3,0.204711087975014,0.5332930239588805,65,1,38,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.147575011641219,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6810260018990877,0.0047249900167205,-0.1545932961931152,0.1545932961931152,3.568663594470046,1006903.2,1283772.0,2290675.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1006903.2,1283772.0,2290675.2,0,0,590.0,1594.25,,,,9786.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s54_rx1_e84_bh510_trw5_k0p7_w96_m1p8_5072709a31,120,batch_00015,rolling_tr_sum,84,510,5,0.7,96,1.8,calculated_threshold,wait_next_real_trade,0.0,54,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,997,0.490487570391328,0.2987109624021011,0.0004235171101246,-0.0862011960921423,30,86,0.4655172413793428,0.917333333333335,301,1,387,609,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0862011960921423,v4_4_positive_entry_signal_repair_20260805,continuation_round_86_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_86_ai_generated_leap_all_window,9c30e5cc005ee3b3e764236d9e37c996ae68ec43fe5bb087205af2684d1cf1ff,v4_4_positive_entry_signal_repair_20260805::continuation_round_86_ai_generated_leap_all_window,1,market_01|market_03,0.0443329703417956,6.665075067769598e-05,-0.1260139261923191,0.1260139261923191,3.568663594470046,8654159.4,11033799.0,19687958.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8654159.4,11033799.0,19687958.4,13,8,67.0,220.19999999999996,,,,6484.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s333_rx1_e320_bh240_trw20_k1p1_w6_m4p5_305dcc7eb9,3419,batch_00285,rolling_tr_sum,320,240,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,333,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.5923764811355414,0.0820748217783542,0.0054315394293111,-0.1017932187616897,26,2,0.1830985915492887,0.4802953391785959,54,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1017932187616897,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5428332850719395,0.0050746730698641,-0.1066242194282675,0.1066242194282675,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,545.0,1430.599999999999,,,,54.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s390_rx1_e300_bh240_trw12_k1p25_w6_m4p5_b6a4d7d801,1911,batch_00160,rolling_tr_sum,300,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,390,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.7221797292368057,-0.0147977430034889,0.004891044765171,-0.1661070468310512,36,3,0.206349206349157,0.5009900990098621,67,1,39,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1661070468310512,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6520453927405165,0.004534178405724,-0.1732744311758959,0.1732744311758959,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,1,2,583.0,1587.5999999999997,,,,9879.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e320_bh240_trw19_k1p15_w6_m4p5_06ede09e74,3318,batch_00277,rolling_tr_sum,320,240,19,1.15,6,4.5,calculated_threshold,wait_next_real_trade,0.0,340,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,91,0.5885065948823058,0.0764034726387719,0.0052925293770933,-0.102503935725791,27,2,0.1830985915492887,0.4760036917397392,56,0,24,67,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.102503935725791,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.537983831806599,0.0049356630176463,-0.1073313729222692,0.1073313729222692,3.568663594470046,789898.2000000001,1007097.0,1796995.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,789898.2000000001,1007097.0,1796995.2,0,0,529.0,1422.0,,,,65.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s72_rx1_e156_bh456_trw40_k1p2_w4_m12_6283298d98,193,batch_00025,rolling_tr_sum,156,456,40,1.2,4,12.0,calculated_threshold,wait_next_real_trade,0.0,72,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,23,0.0701243618042226,0.0540436388461833,0.0029833552476818,-0.0162048290371324,1,2,0.1689419795221783,0.9506382978723396,16,0,0,23,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0162048290371324,v4_4_positive_entry_signal_repair_20260805,continuation_round_51_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_51_ai_generated_leap_all_window,7266818f0c44ddd7c455e19d09d810827be9847ba7e5024dfcc1cf3e2c04ae28,v4_4_positive_entry_signal_repair_20260805::continuation_round_51_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0614006177746739,0.0026264888882348,-0.0176141643559192,0.0176141643559192,3.568663594470046,199644.6,254541.0,454185.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,199644.6,254541.0,454185.6,0,0,115.0,255.99999999999997,,,,16364.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh240_trw12_k1p26_w6_m4p5_ca70cc6478,4541,batch_00379,rolling_tr_sum,480,240,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.768208100162943,-0.0049003525624183,0.0052060468182842,-0.1706793722334466,35,3,0.2043795620437784,0.4932692307692074,65,1,38,76,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1706793722334466,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6974265205605252,0.0048491804588372,-0.1778091011952863,0.1778091011952863,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,2,1,584.0,1592.1,,,,9741.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e972_bh171_trw12_k1p26_w7_m4p5_7990b8ae57,23,batch_00003,rolling_tr_sum,972,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,105,0.7774821012370614,0.0002576673975231,0.0057329785667357,-0.1452343797315475,36,4,0.2043795620437784,0.5888433141920394,59,1,33,71,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1452343797315475,v4_4_positive_entry_signal_repair_20260805,continuation_round_106_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_106_ai_adaptive_grid_all_window,1490931a74a030be1ea2dc27e5ba8015d04571fd798890495f12c2a1c450ae8a,v4_4_positive_entry_signal_repair_20260805::continuation_round_106_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7124348978516672,0.0053761122072887,-0.1516657384096054,0.1516657384096054,3.568663594470046,911421.0,1162035.0,2073456.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,911421.0,1162035.0,2073456.0,1,1,613.0,1571.0,,,,9708.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e408_bh171_trw10_k1p54_w6_m4p5_fd9562da5b,4479,batch_00374,rolling_tr_sum,408,171,10,1.54,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8334743504365909,0.0184360242953507,0.0055181440266645,-0.144839343559648,35,3,0.2048192771084293,0.5112745098039233,70,1,38,76,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.144839343559648,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7601031477555438,0.0051612776672175,-0.1515764139465623,0.1515764139465623,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,0,0,579.0,1577.5,,,,9580.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s54_rx1_e72_bh720_trw5_k0p7_w8_m1p8_f8366bbe62,111,batch_00014,rolling_tr_sum,72,720,5,0.7,8,1.8,calculated_threshold,wait_next_real_trade,0.0,54,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1001,0.4608030504641074,0.3409744458961701,0.0003961371782902,-0.0743282853804615,28,89,0.4754098360655958,0.9166666666666508,283,1,607,393,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0743282853804615,v4_4_positive_entry_signal_repair_20260805,continuation_round_60_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_60_ai_generated_leap_all_window,87b7abdc48fbdf3ce7a3358dce6adee24c59a7a24c3bdc85599488f0ddb2c669,v4_4_positive_entry_signal_repair_20260805::continuation_round_60_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0220684198579061,3.927081884324811e-05,-0.1174342739658448,0.1174342739658448,3.568663594470046,8688880.200000001,11078067.0,19766947.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,8688880.200000001,11078067.0,19766947.2,8,8,56.0,194.0,,,,19509.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e315_bh235_trw20_k1p1_w6_m4p5_e7cd8c2d24,1934,batch_00162,rolling_tr_sum,315,235,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.5883786606993557,0.0770290042412729,0.0053463438842729,-0.1029328622793612,26,2,0.1806989138501115,0.4781495154591676,55,0,25,65,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1029328622793612,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5384091164802534,0.0049894775248259,-0.1077681407199718,0.1077681407199718,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,541.0,1418.5999999999997,,,,64.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s405_rx1_e320_bh240_trw12_k1p25_w6_m4p75_b54540eb4e,2878,batch_00240,rolling_tr_sum,320,240,12,1.25,6,4.75,calculated_threshold,wait_next_real_trade,0.0,405,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,112,0.6144977226835282,-0.0177043879165059,0.0045226233773323,-0.1559097219102702,37,2,0.204711087975014,0.477287581699344,63,1,37,74,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1559097219102702,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.5514799156801267,0.0041657570178853,-0.1628623435250107,0.1628623435250107,3.568663594470046,972182.4,1239504.0,2211686.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,972182.4,1239504.0,2211686.4,1,1,624.5,1613.5999999999997,,,,10139.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e320_bh240_trw22_k1_w6_m4p5_7b6411a18b,3593,batch_00300,rolling_tr_sum,320,240,22,1.0,6,4.5,calculated_threshold,wait_next_real_trade,0.0,340,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.5984858321988051,0.0850404890658149,0.0054804630369537,-0.1028002091999936,27,2,0.181069958847739,0.4802953391785959,55,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1028002091999936,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5487544031111298,0.0051235966775067,-0.1076261581836307,0.1076261581836307,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,549.0,1437.599999999999,,,,42.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s90_rx1_e54_bh456_trw4_k1_w8_m1p5_676a5f37f7,87,batch_00011,rolling_tr_sum,54,456,4,1.0,8,1.5,calculated_threshold,wait_next_real_trade,0.0,90,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1046,0.5837074425860656,0.3382851204185926,0.0004587886800142,-0.0944121523145196,36,79,0.4493567822830039,0.8888888888888836,310,1,896,149,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0944121523145196,v4_4_positive_entry_signal_repair_20260805,continuation_round_57_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_57_ai_generated_leap_all_window,7b49dce754d0a6a3c304fc3d618fdc2370c43adf9a48cdb83aa5e91b3de0feb6,v4_4_positive_entry_signal_repair_20260805::continuation_round_57_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0904350954062398,0.0001019223205672,-0.1267285170693222,0.1267285170693222,3.568663594470046,9079489.2,11576082.0,20655571.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,9079489.2,11576082.0,20655571.2,2,8,44.0,246.75,,,,14860.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s392_rx1_e320_bh170_trw12_k1p3_w6_m4p5_ed2d23a9e6,2222,batch_00186,rolling_tr_sum,320,170,12,1.3,6,4.5,calculated_threshold,wait_next_real_trade,0.0,392,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8349224813859146,0.0170812788553633,0.0055736993499219,-0.1444357666568859,35,3,0.2061157796451667,0.5252983802216897,69,1,36,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1444357666568859,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7621226622599961,0.0052168329904749,-0.1511758550444193,0.1511758550444193,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,1,1,568.0,1581.75,,,,9566.0,,,
v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e408_bh171_trw11_k1p4_w6_m4p5_73c3461616,4480,batch_00374,rolling_tr_sum,408,171,11,1.4,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8342520810895149,0.0188205147178865,0.0055218083648671,-0.1447611071462691,35,3,0.2048192771084293,0.5112745098039233,70,1,38,76,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1447611071462691,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7608500237698121,0.0051649420054201,-0.1514987660076654,0.1514987660076654,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,0,0,579.0,1577.5,,,,9574.0,,,
