grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family
15,batch_00002,rolling_tr_sum,628,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e628_bh171_trw12_k1p26_w7_m4p5_e86d42217b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,110,0.8743909262664133,0.0194009473806731,0.005967516031221,-0.1425692212297374,36,4,0.2061157796451667,0.5512920426579754,63,1,34,75,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1425692212297374,v4_4_positive_entry_signal_repair_20260805,continuation_round_106_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_106_ai_adaptive_grid_all_window,1490931a74a030be1ea2dc27e5ba8015d04571fd798890495f12c2a1c450ae8a,v4_4_positive_entry_signal_repair_20260805::continuation_round_106_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.8026108289360432,0.005610649671774,-0.1496269179447419,0.1496269179447419,3.568663594470046,954822.0,1217370.0,2172192.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,954822.0,1217370.0,2172192.0,2,6,613.0,1564.75,,,,9457.0,,
255,batch_00032,rolling_tr_sum,300,300,7,0.6,128,0.8,calculated_threshold,wait_next_real_trade,0.0,90,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s90_rx1_e300_bh300_trw7_k0p6_w128_m0p8_85a82f8ed8,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1347,0.7064401626564991,0.3605260931050666,0.0004139266457643,-0.093501790897861,33,113,0.4492753623188215,0.9368723098995038,446,1,1174,172,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.093501790897861,v4_4_positive_entry_signal_repair_20260805,continuation_round_23_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_23_ai_generated_leap_all_window,a3ce08ed28878c5b3b4ec4c85f52c6aa40a103323628b6d9708b48394d95bbe5,v4_4_positive_entry_signal_repair_20260805::continuation_round_23_ai_generated_leap_all_window,1,market_01|market_03,0.0552812601114933,5.706028631733468e-05,-0.1703611665743019,0.1703611665743019,3.568663594470046,11692229.4,14907249.0,26599478.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,11692229.4,14907249.0,26599478.4,6,8,14.0,241.70000000000005,,,,6242.0,,
1,batch_00001,rolling_tr_sum,480,171,12,1.26,6,4.75,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh171_trw12_k1p26_w6_m4p75_cae0b68d07,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,113,0.869954958209564,0.0328142461809943,0.0057892097669987,-0.1514321353302891,37,4,0.206349206349157,0.532157506152625,67,1,33,79,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1514321353302891,v4_4_positive_entry_signal_repair_20260805,continuation_round_10_m_expansion_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_10_m_expansion_all_window,bd1a619a4dd0820a3668c333046217ad099c28f827deb715a12544e87a33fee4,v4_4_positive_entry_signal_repair_20260805::continuation_round_10_m_expansion_all_window,0,market_01|market_02|market_03,0.7964185192472533,0.0054323434075517,-0.1581196190092162,0.1581196190092162,3.568663594470046,980862.6,1250571.0,2231433.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,980862.6,1250571.0,2231433.6,2,1,613.0,1578.0,,,,9458.0,5.0,2.0
4352,batch_00363,rolling_tr_sum,336,171,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e336_bh171_trw12_k1p26_w6_m4p5_ecc36faccb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8678958185411854,0.0330609557338525,0.005680328053073,-0.1506874297330034,35,4,0.2058823529411764,0.5194011484823926,68,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1506874297330034,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7931590300155575,0.005323461693626,-0.1576811986098147,0.1576811986098147,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,2,585.0,1577.5,,,,9459.0,,
4,batch_00001,rolling_tr_sum,127,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e127_bh612_trw24_k1p6_w16_m2_995e3708f0,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,29,0.4035603601407986,0.1261618260745918,0.0120028487906643,-0.0394266869784569,7,1,0.188505747126443,0.4407166123778187,16,0,13,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0394266869784569,v4_4_positive_entry_signal_repair_20260805,continuation_round_73_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_73_ai_adaptive_grid_all_window,edbd697dc96640034af2af34b7ff94fcf4d10c5b10bc012e6eb9bc223729fcc1,v4_4_positive_entry_signal_repair_20260805::continuation_round_73_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.3892708321823042,0.0116459824312173,-0.0421794526532662,0.0421794526532662,3.568663594470046,251725.8,320943.0,572668.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,251725.8,320943.0,572668.8,0,0,447.0,1919.3999999999985,,,,10258.0,,
3647,batch_00304,rolling_tr_sum,320,240,23,0.95,6,4.5,calculated_threshold,wait_next_real_trade,0.0,331,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s331_rx1_e320_bh240_trw23_k0p95_w6_m4p5_ad97202711,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,90,0.6073217695531754,0.0886230660531557,0.0054776588709083,-0.1026421785017186,26,2,0.1907527928147012,0.4781495154591676,54,0,24,66,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1026421785017186,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5567628940867713,0.0051207925114613,-0.1074689299193751,0.1074689299193751,3.568663594470046,781218.0000000001,996030.0,1777248.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,781218.0000000001,996030.0,1777248.0,0,0,543.0,1420.7999999999995,,,,20.0,,
431,batch_00054,rolling_tr_sum,960,132,32,1.5,1,1.5,calculated_threshold,wait_next_real_trade,0.0,54,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s54_rx1_e960_bh132_trw32_k1p5_w1_m1p5_e1e59e163f,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,41,0.0754027157740544,0.0588012331521461,0.0017867327977314,-0.0067683740429574,1,2,0.1638846737481057,0.4720496894409908,30,0,38,3,True,False,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0067683740429574,v4_4_positive_entry_signal_repair_20260805,continuation_round_83_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_83_ai_generated_leap_all_window,225d8e1f4a8de0092e3cb4e21e92a0e8348842abf63be288d9fb7289a5ce5567,v4_4_positive_entry_signal_repair_20260805::continuation_round_83_ai_generated_leap_all_window,1,market_02|market_03,0.0598070167889739,0.0014298664382844,-0.0088955883761038,0.0088955883761038,3.568663594470046,355888.2,453747.0,809635.2000000001,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,355888.2,453747.0,809635.2000000001,1,2,4.0,54.0,,,,6131.0,,
22,batch_00003,rolling_tr_sum,574,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e574_bh171_trw12_k1p26_w7_m4p5_68289c4ba8,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,114,0.8660080561992594,0.015173016297117,0.0057187000566351,-0.1407985477989897,36,4,0.209181670312387,0.5257793273175089,66,1,38,75,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1407985477989897,v4_4_positive_entry_signal_repair_20260805,continuation_round_46_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_46_ai_adaptive_grid_all_window,2936504a57d9f659ba4991a041ef9313a0db57f8b9c1a05b299c1d44220f324b,v4_4_positive_entry_signal_repair_20260805::continuation_round_46_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7919858358524741,0.0053618336971881,-0.1478701922190856,0.1478701922190856,3.568663594470046,989542.8,1261638.0,2251180.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,989542.8,1261638.0,2251180.8000000003,2,2,587.0,1559.7499999999998,,,,9460.0,,
20,batch_00003,rolling_tr_sum,30,456,5,1.2,96,0.5,calculated_threshold,wait_next_real_trade,0.0,72,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s72_rx1_e30_bh456_trw5_k1p2_w96_m0p5_c6a3b88e4b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,1339,0.6973538237311756,0.4813957484368607,0.0004041328662199,-0.0465329556117609,15,98,0.3999999999999772,0.8890625000000028,511,1,1290,48,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0465329556117609,v4_4_positive_entry_signal_repair_20260805,continuation_round_33_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_33_ai_generated_leap_all_window,3a2193c3d92254546c179fba123ca42f59e14401e4bb96000f253f7ac938b544,v4_4_positive_entry_signal_repair_20260805::continuation_round_33_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0526657642111747,4.726650677297397e-05,-0.1451982859386763,0.1451982859386763,3.568663594470046,11622787.8,14818713.0,26441500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,11622787.8,14818713.0,26441500.8,7,10,8.0,125.19999999999982,,,,16943.0,,
4679,batch_00390,rolling_tr_sum,672,171,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e672_bh171_trw12_k1p26_w6_m4p5_c3e341c74b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,109,0.8612720303256283,0.0276868249844066,0.0059569007104264,-0.133718180699502,35,4,0.2052401746724803,0.5576702214930916,64,1,34,74,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.133718180699502,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7906289144912027,0.0056000343509794,-0.1402320556430227,0.1402320556430227,3.568663594470046,946141.8,1206303.0,2152444.8000000003,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,946141.8,1206303.0,2152444.8000000003,1,1,613.0,1579.0,,,,9461.0,6.0,2.0
2335,batch_00195,rolling_tr_sum,320,171,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e320_bh171_trw12_k1p26_w6_m4p5_cd792210eb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.8643853789655422,0.0304455443182971,0.0056640105070748,-0.1507476191710577,35,4,0.2093023255814187,0.5194011484823926,68,1,37,77,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1507476191710577,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.7897878425639497,0.0053071441476278,-0.1577409137705849,0.1577409137705849,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,581.0,1577.5,,,,9462.0,,
95,batch_00012,rolling_tr_sum,128,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e128_bh612_trw24_k1p6_w16_m2_c1d0f1c1b5,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,29,0.4035603601407986,0.1261618260745918,0.0120028487906643,-0.0394266869784569,7,1,0.188505747126443,0.4407166123778187,16,0,13,16,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0394266869784569,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,0,market_01|market_02|market_03,0.3892708321823042,0.0116459824312173,-0.0421794526532662,0.0421794526532662,3.568663594470046,251725.8,320943.0,572668.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,251725.8,320943.0,572668.8,0,0,447.0,1919.3999999999985,,,,10259.0,,
3590,batch_00300,rolling_tr_sum,320,240,22,1.0,6,4.5,calculated_threshold,wait_next_real_trade,0.0,329,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s329_rx1_e320_bh240_trw22_k1_w6_m4p5_fba31adffc,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,89,0.6059469137711022,0.0897403779022758,0.0055307482390808,-0.1062603394938079,26,2,0.1830985915492887,0.4802953391785959,54,0,25,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1062603394938079,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5559860361136655,0.0051738818796338,-0.1113861547981472,0.1113861547981472,3.568663594470046,772537.8,984963.0,1757500.8,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,772537.8,984963.0,1757500.8,0,0,541.0,1426.599999999999,,,,21.0,,
261,batch_00033,rolling_tr_sum,300,300,20,2.6,8,0.8,calculated_threshold,wait_next_real_trade,0.0,180,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s180_rx1_e300_bh300_trw20_k2p6_w8_m0p8_8da20546ba,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,30,0.0752826726647364,0.0324487743911101,0.0024519573764832,-0.0075648914394145,2,2,0.1577380952380943,0.7745283018867903,21,0,30,0,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0075648914394145,v4_4_positive_entry_signal_repair_20260805,continuation_round_104_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_104_ai_generated_leap_all_window,26e996a47f16aa162b0026bf6848b44b715fcd45c22c982e57dbc3b64bc58ed8,v4_4_positive_entry_signal_repair_20260805::continuation_round_104_ai_generated_leap_all_window,0,market_01|market_02|market_03,0.0638572779221247,0.0020950910170362,-0.0090455525671732,0.0090455525671732,3.568663594470046,260406.00000000003,332010.0,592416.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,260406.00000000003,332010.0,592416.0,0,0,18.0,114.54999999999994,,,,16236.0,,
